justificar;8;2;4;3
grupo;4;0;1;10
edoc;7;6;0;4
determinar;6;0;4;5
data;3;0;2;12
constar;2;1;2;11
brasileiro;1;2;15;0
termo;1;0;3;4
quebra;7;6;2;3
pr;11;1;0;2
partir;5;1;7;4
liberdade;2;0;11;0
fundamental;0;1;16;0
fase;10;1;3;2
empresa;0;1;0;14
discutir;2;4;4;5
cpp;1;1;5;0
cf;0;1;13;3
verdadeiro;7;4;2;3
ressaltar;5;1;4;0
proferido;8;1;0;0
presidente;1;0;0;4
política;0;6;5;1
pedido;4;0;0;6
palestra;0;0;0;16
legal;2;0;11;4
ilegalidade;4;1;4;0
elemento;4;4;4;2
dje;1;1;1;0
bem;1;6;1;4
voto;4;2;0;0
razão;1;1;5;6
querer;0;1;5;8
prestar;4;0;2;4
número;0;0;0;14
novo;2;0;2;10
jurisdicional;4;0;2;0
fossar;3;2;2;6
ficar;0;0;4;10
demonstrar;3;6;3;0
conhecimento;4;0;0;8
conduzir;1;1;9;1
amplo;4;1;8;2
adotar;9;1;4;0
órgão;7;2;1;1
telefonia;0;0;0;14
revelar;3;4;2;0
realizar;5;0;5;2
probatório;6;2;3;0
princípio;0;0;13;1
premiar;4;0;1;0
ponto;6;0;2;5
pessoal;0;6;4;5
pena;3;0;6;4
parcialidade;5;3;2;0
jurídico;1;2;5;3
jerusa;2;0;0;9
final;3;1;0;3
devido;0;0;13;0
deixar;4;0;3;7
cumprir;3;4;2;5
cargo;2;2;1;0
república;3;3;3;2
praticar;5;2;3;1
possibilidade;2;2;8;0
país;6;0;4;2
operador;1;0;0;13
meio;4;4;4;2
matéria;2;1;3;1
martins;0;0;0;13
manter;9;1;1;3
investigado;7;1;4;1
fundamento;4;2;6;1
examinar;5;0;1;1
determinado;2;3;3;3
democrático;0;1;11;0
decidir;1;6;4;3
contraditório;0;0;11;1
circunstância;2;1;4;0
seguinte;4;1;0;4
rel;0;2;1;0
regra;1;1;10;0
prever;3;2;7;0
oportunidade;4;1;4;1
ocorrer;4;0;2;5
necessário;1;2;5;1
modelo;1;0;10;1
melhor;0;0;1;9
eventual;0;0;7;2
eleitoral;0;5;5;0
denúncia;2;1;0;8
delação;0;0;1;2
código;1;0;10;0
condenação;5;4;2;0
colocar;0;5;1;4
cnj;1;3;0;5
alegação;2;2;1;2
vista;1;0;7;1
violar;2;1;9;0
utilização;1;3;4;3
tratar;0;1;5;1
transcrever;1;1;1;6
superior;3;0;0;0
sociedade;0;2;4;5
sede;1;0;0;4
recurso;0;3;1;0
posição;6;2;2;2
nacional;0;5;3;2
março;5;1;0;5
maior;1;4;5;1
levantamento;3;0;0;1
judiciário;5;3;1;1
internacional;1;1;4;0
instrução;3;0;4;0
independência;1;1;6;0
importante;3;0;3;3
dallagnol;2;1;0;9
conteúdo;5;0;3;1
conhecido;1;2;0;1
conceder;1;1;0;1
âmbito;6;1;2;0
welter;0;1;0;10
uso;5;0;2;2
trazer;2;0;0;7
resultado;1;0;8;1
possível;2;2;2;3
petição;1;0;1;8
passar;2;1;5;2
notícia;1;0;0;9
limite;0;5;5;0
indicação;2;4;1;1
imparcial;0;0;11;0
grave;0;4;4;2
exemplo;0;0;5;5
considerar;1;1;5;3
comportamento;0;5;4;0
colaborador;2;1;3;0
cautelar;4;1;0;1
aceitar;0;0;2;2
único;0;2;6;2
último;4;1;3;0
versão;4;0;2;4
representar;1;1;6;2
ramal;0;0;0;10
prático;4;0;5;1
produção;5;0;2;0
precedente;0;1;2;0
prado;0;0;0;8
policial;2;1;3;3
partido;0;4;0;4
ordenar;1;3;1;0
objetivo;3;1;4;0
lewandowski;3;0;0;0
indicar;1;2;1;3
impedir;1;3;3;0
ilegal;2;3;1;2
expor;2;1;2;2
existência;0;0;7;3
encaminhar;2;0;1;6
diverso;5;1;1;2
declarar;3;3;1;0
controlo;2;1;4;1
condição;2;0;6;0
condenatório;4;2;2;0
concreto;1;3;4;0
caráter;1;2;4;1
busca;3;0;3;3
base;0;0;3;2
autorização;0;0;1;8
atuar;4;2;3;0
atingir;0;0;4;5
apresentar;3;1;1;4
anterior;2;1;1;3
época;5;1;1;2
vênias;2;0;0;2
via;0;1;2;2
valer;0;1;0;6
trecho;3;2;0;1
tender;0;0;8;1
tb;0;0;0;8
sítio;0;0;0;9
sugerir;5;0;1;3
separação;0;0;9;0
respeito;2;0;5;2
reportagem;1;1;0;4
receber;4;1;1;3
realização;5;1;2;0
realidade;0;1;1;7
procedimento;4;3;1;1
presente;0;2;1;1
prazo;0;0;2;4
paludo;0;0;0;8
obtido;6;0;3;0
narrativa;1;1;4;1
mensagem;2;0;1;5
manifestar;4;2;0;1
locomoção;0;0;6;0
laura;0;1;0;7
jornal;1;1;0;5
januario;0;0;0;8
informar;0;0;0;9
histórico;4;1;0;0
gravação;2;0;5;1
governo;1;3;1;0
força;0;0;5;4
fonte;1;0;1;5
filho;0;0;2;1
estabelecer;0;1;7;1
esquema;0;1;0;5
encerrar;2;0;3;1
ed;0;0;7;0
dilma;2;1;1;2
depender;1;0;3;5
continuar;1;0;1;7
consistir;3;1;1;1
conjunto;1;0;3;0
conduta;1;1;6;0
civil;0;1;5;1
chamado;8;0;1;0
buscar;1;0;7;0
aurélio;1;0;4;2
assentar;0;0;5;0
artigo;0;0;2;3
apresentação;3;0;0;1
apontar;1;5;1;1
apf;0;0;0;7
análise;1;3;3;0
anselmo;0;0;0;5
ano;6;2;1;0
admitir;1;4;1;1
absoluto;7;0;2;0
áudio;2;0;0;4
vir;5;0;0;3
valor;2;1;3;2
tornar;2;2;1;2
tema;1;0;5;2
suficiente;1;0;4;3
situação;0;0;3;0
reclamante;4;0;0;4
recente;2;0;1;4
real;4;2;1;1
publicar;1;0;0;7
principal;1;0;0;2
precisar;1;1;2;4
pgr;1;2;0;5
petrobras;1;5;1;1
percepção;3;2;2;0
papel;2;1;4;0
ocasião;1;2;2;1
necessidade;1;0;3;0
mundo;1;2;3;2
mero;2;0;3;0
mencionar;4;2;1;0
manifestação;5;0;0;2
linha;0;0;5;3
liminar;3;1;0;0
levar;0;1;1;2
legislação;4;0;3;1
interrogatório;0;0;6;1
imposto;1;2;3;0
ideia;0;0;2;6
havido;3;0;1;3
grau;1;0;1;1
face;3;0;4;0
exigir;1;3;3;1
evidente;0;2;4;0
essencial;0;0;7;1
entender;1;0;0;5
encontrar;1;1;0;5
eletrônico;0;0;1;2
divulgação;1;0;3;3
desvio;0;4;1;1
definir;0;0;6;2
defender;2;1;4;0
cumprimento;7;0;1;0
condenar;2;2;3;1
comunicação;2;1;1;4
combate;2;0;6;0
chegar;2;0;1;3
celular;1;0;0;7
brasil;1;0;4;2
autorizar;1;0;1;5
antecedente;0;3;1;4
analisar;0;1;1;1
alegar;1;4;0;2
agente;1;1;5;0
afastar;1;3;2;0
acusador;1;0;6;1
vcs;0;0;0;7
usar;0;0;0;7
trabalhar;0;0;0;6
terceiro;2;0;4;0
sustentar;3;0;2;1
soltar;0;0;1;6
russo;1;0;1;3
roberson;0;0;0;6
restar;1;0;3;0
reclamação;1;1;0;1
projeto;1;1;5;0
preventivo;2;4;0;0
presunção;1;0;3;0
preso;4;0;3;0
pq;0;0;0;7
permitir;2;3;1;1
observar;2;0;1;3
objectivo;2;1;4;0
negar;3;0;1;1
mudar;0;0;2;3
mostrar;1;1;2;3
monitoramento;1;0;0;3
mensalão;0;3;2;1
marco;1;0;4;0
ligação;1;2;0;4
jurisprudência;2;0;5;0
intimação;1;0;4;2
interlocutor;0;0;2;2
iniciar;2;1;0;1
independente;0;1;4;0
imprensa;0;1;0;4
ilicitude;0;1;4;0
hipótese;5;0;1;0
flagrante;1;0;3;0
finalidade;1;4;1;0
favor;3;0;0;3
familiar;4;0;0;3
existir;2;0;1;4
evidenciar;1;1;0;1
evento;1;0;0;5
específico;1;2;0;2
especial;1;1;4;1
esclarecer;1;1;1;4
episódio;2;2;1;0
doutrina;0;0;7;0
disputa;0;1;3;0
dirigir;0;0;1;4
direto;0;1;4;2
descrever;1;0;1;1
criticar;1;1;0;5
conducao;0;0;0;6
concluir;0;3;2;2
coisa;0;1;1;5
bastar;1;1;3;1
ausência;1;1;3;0
ator;0;0;7;0
atenção;2;0;0;3
atender;0;1;1;5
assinar;2;1;2;1
aspecto;1;0;2;2
apreensão;1;0;0;5
andrey;0;0;0;6
agir;2;2;1;0
acesso;5;0;0;1
abuso;1;1;2;0
aberto;0;0;0;6
vladimir;0;0;0;5
tocar;1;0;3;1
supremo;1;0;4;0
submeter;1;1;2;1
spoofing;6;0;0;0
sp;2;0;0;1
soltura;3;3;0;0
social;0;0;5;1
silêncio;0;0;6;0
senhor;0;0;2;1
semana;0;1;0;3
segurança;1;0;3;0
rt;0;0;6;0
relacionar;1;0;1;2
região;3;2;0;1
prévio;3;0;0;3
prr;0;1;0;5
proteção;0;0;6;0
promotor;1;1;1;2
produzir;3;0;1;1
previsão;1;0;3;1
prerrogativa;0;0;4;2
polícia;2;1;3;0
perceber;1;4;0;1
pedro;0;0;1;4
odebrecht;3;0;0;3
obtenção;1;2;1;0
nulidade;3;0;2;0
narrar;2;0;2;0
motivo;2;2;0;1
mendonça;0;0;0;6
marcelo;1;3;0;1
livre;0;0;3;0
levantar;0;1;1;1
início;5;0;0;1
inocência;0;0;4;0
indicativo;3;2;0;0
impor;0;0;3;0
impetrar;2;0;0;1
grande;1;0;1;4
geral;0;0;4;2
garantir;0;2;3;1
fundamentar;4;1;0;1
foro;0;0;4;2
extensão;3;1;1;1
exercício;0;1;5;0
esperar;0;0;3;3
envolver;2;1;1;1
enviar;0;0;0;6
efeito;1;0;3;0
discussão;2;0;3;0
difícil;0;0;1;5
denunciar;1;0;2;2
declaração;0;1;3;0
criminoso;0;0;6;0
criar;2;1;2;1
crer;0;0;1;4
corroboração;1;0;0;4
contrário;0;1;1;1
contexto;0;4;1;0
concordar;0;0;0;6
conclusão;1;1;3;1
comum;1;0;3;2
cometer;2;1;2;0
combinar;2;0;2;1
colher;4;0;1;0
cliente;1;0;2;3
chamar;2;0;1;2
cenário;0;0;5;1
celebrar;3;0;0;0
causa;1;1;2;0
atividade;1;2;0;2
aplicação;2;0;4;0
aplicar;0;0;5;1
antecipar;4;0;0;1
anexo;0;0;0;6
alegado;1;0;2;0
advertir;0;0;4;2
óbvio;1;0;3;0
voltar;1;0;1;1
visão;1;1;1;2
vincular;0;0;0;5
universidade;0;0;4;0
triplex;3;0;0;2
trf;3;0;0;2
travar;0;0;0;5
titular;1;0;2;1
testemunha;3;0;2;0
tessler;0;1;0;4
tese;1;0;3;0
telegram;1;0;0;4
suspender;0;2;0;3
setembro;2;0;0;3
rs;0;0;0;4
restrição;0;0;5;0
relatório;0;1;0;4
recusar;2;0;2;0
receita;0;0;0;5
razoável;0;1;4;0
ramal_tronco;0;0;0;5
punitivo;0;0;5;0
provar;0;0;4;1
propósito;4;1;0;0
professor;0;0;3;0
preliminar;2;1;0;0
perder;0;0;5;0
partidário;0;2;0;3
ouvir;0;0;3;2
organização;0;0;4;1
obter;0;0;2;3
noticiar;0;0;0;3
noronha;0;0;0;5
mês;5;0;0;0
mp;2;0;0;3
motivação;0;1;4;0
ligar;1;0;0;4
lembrar;0;1;1;2
kriele;0;0;4;1
justificativo;2;2;0;1
jurisdição;2;1;1;0
julio;0;0;0;5
januário;0;0;0;5
intuito;1;2;0;0
interno;1;2;0;1
incompetência;2;0;1;0
inaceitável;0;1;2;0
imputar;0;0;5;0
imediato;0;1;2;0
herói;0;1;3;1
gente;0;0;0;5
fundamentação;2;1;0;1
folha;1;0;0;3
fevereiro;3;0;0;2
explicar;0;0;0;3
experiência;0;2;0;1
excelente;0;0;0;4
estatal;0;0;5;0
divulgar;3;0;2;0
distinto;0;0;4;0
dignidade_da_pessoa_humana;0;0;4;0
depor;0;1;1;2
definitivo;1;1;2;0
defensivo;3;0;2;0
debate;2;0;2;1
curso;4;0;1;0
crítica;2;1;2;0
confirmar;1;0;0;3
configurar;1;1;1;0
colega;0;0;0;4
citar;0;1;2;1
camila;0;0;0;5
cadastro;0;0;0;5
caber;1;0;0;2
benefício;0;1;1;2
beneficiar;0;1;3;1
atibaia;0;0;0;5
atar;0;0;0;5
apuração;2;0;2;1
apreender;3;0;0;2
apoio;1;1;1;1
admissão;1;0;4;0
acontecer;0;1;1;2
acabar;0;1;1;2
vivo;0;0;0;4
visar;0;2;1;1
vazamento;0;4;0;0
valoração;2;0;1;0
técnica;2;1;0;0
total;0;0;2;2
titularizado;0;0;0;4
teor;0;0;3;0
tentativa;1;0;2;1
suposto;1;0;0;3
seguir;4;0;0;0
saída;1;0;0;2
sanção;0;0;3;0
sair;1;1;0;1
revista;0;1;2;1
resposta;0;1;0;3
responsável;0;0;2;2
resolução;0;0;0;4
relatar;2;0;0;1
reiterar;2;0;1;1
regional;1;2;1;0
reforçar;0;0;0;3
reforma;0;0;2;1
reconhecimento;1;0;2;0
reclamar;0;1;1;1
reafirmar;1;0;2;0
publicação;0;0;0;3
pré_processual;3;0;1;0
provocar;1;1;2;0
providência;0;1;0;2
pronunciar;1;0;2;0
prolação;4;0;0;0
processar;4;0;0;0
preconceito;1;0;3;0
preciso;0;2;2;0
preceito;0;0;4;0
pozzobon;0;0;0;3
postura;1;0;3;0
possibilitar;0;2;0;2
posse;1;1;0;2
poder_judiciário;1;0;2;0
período;0;1;2;1
pertencer;0;0;0;4
pertencente;0;0;0;4
perspectiva;0;1;2;1
perseguição;0;1;3;0
persecutório;2;1;1;0
pensar;0;1;1;2
orlar;1;0;0;2
ordenação;0;0;4;0
opção;1;0;3;0
oportuno;2;0;0;2
oitiva;2;0;0;2
oficiar;1;0;0;3
obrigação;0;0;3;1
novembro;0;1;0;2
nomeação;0;2;1;1
neto;0;0;1;3
negociação;1;1;0;2
nação;0;0;3;0
natural;0;0;4;0
mínimo;0;0;3;0
monique;1;0;2;1
miller;0;3;0;0
marcar;2;0;1;1
mar;1;0;0;3
manutenção;3;0;0;1
manipulação;3;0;1;0
luís;0;3;0;1
lugar;3;1;0;0
ler;0;0;2;2
legítimo;0;0;4;0
legitimidade;0;1;2;0
lavra;2;0;0;1
lavagem;0;2;0;2
lado;0;1;0;3
junto;0;2;0;2
josé;0;2;0;1
jf;0;2;1;1
investigador;3;1;0;0
intenção;2;0;1;1
intenso;2;0;2;0
integridade;1;1;1;0
integrante;0;0;0;3
institucional;1;0;2;1
inquérito;3;0;1;0
inicial;1;0;1;1
indevido;1;1;2;0
inclinação;1;2;1;0
inadequado;0;4;0;0
impugnar;1;0;3;0
il;0;0;1;3
heterodoxo;2;0;2;0
grampear;0;0;0;4
globo;0;0;0;4
ft;1;0;0;3
flor;0;0;0;4
extremo;3;0;0;0
exposição;1;0;3;0
exercer;1;0;3;0
exclusão;0;0;1;3
excipiente;0;4;0;0
evitar;1;2;1;0
europeu;0;0;4;0
escopo;0;0;3;1
erro;0;0;1;2
equipa;1;0;0;3
envolvido;0;1;3;0
emitir;1;0;2;0
efetivação;0;0;2;1
doutor;0;3;0;0
dispositivo;1;0;2;0
dinheiro;1;2;0;1
dignidade;0;0;4;0
desembargador;2;0;0;1
denominar;2;1;1;0
demorar;0;0;0;3
deferir;0;1;0;2
defensor;0;3;1;0
decretação;2;1;0;0
culpado;0;0;3;0
culpabilidade;2;0;1;0
cuidado;0;0;1;3
corresponder;0;0;0;4
correa;0;0;0;4
conter;1;1;0;1
constituir;0;1;3;0
conjur;0;0;0;3
conexão;3;0;1;0
comprovar;0;0;1;3
compartilhar;1;0;2;1
comentar;2;0;1;1
clareza;1;1;1;1
ciência;0;0;2;1
cidadão;0;0;4;0
candidato;0;3;0;0
campanha;0;3;0;0
breve;1;0;2;1
bonfim;0;0;0;4
bangalore;0;0;4;0
atribuição;1;3;0;0
athayde;1;1;0;2
argumento;1;0;1;1
aquisição;0;0;0;4
apresentado;1;0;0;2
antonio;0;0;4;0
analisado;1;0;1;1
ameaça;2;1;0;0
alvo;0;0;0;4
ag;0;0;0;3
adotado;0;1;1;2
útil;1;0;1;1
ângelo;1;0;1;1
yale;0;0;3;0
vítima;0;1;2;0
voo;0;1;0;2
vencer;0;0;1;2
vc;0;0;0;3
vantagem;0;2;1;0
validade;1;0;1;1
usado;0;1;1;1
unido;1;0;1;1
tradução;0;0;3;0
thompson;0;0;0;3
temporário;0;0;3;0
subseção;3;0;0;0
subjetivo;0;0;3;0
sozinho;0;0;0;3
silva;0;2;0;1
significado;2;0;1;0
serviço;1;0;0;2
semelhante;1;0;2;0
santo;2;0;0;1
rousseff;1;1;1;0
rodrigues;2;0;0;1
reunião;0;0;1;2
resumo;0;0;2;1
restringir;1;1;1;0
requerer;2;0;0;1
representante;0;1;0;2
repetido;0;1;0;2
repercussão;1;0;2;0
relevância;1;0;1;1
relativo;2;0;0;1
relacionado;1;1;0;1
registro;1;2;0;0
recebimento;1;1;0;1
pôr;1;0;0;2
punição;0;1;2;0
proposta;1;1;1;0
problema;2;0;0;1
privado;0;0;1;2
previsto;0;1;2;0
prender;0;1;0;2
posterior;0;1;0;2
passo;1;0;1;1
participar;1;1;1;0
pagamento;1;0;1;1
origem;0;1;1;1
opinião;1;1;0;1
ok;0;1;0;2
ode;1;0;0;2
oas;0;0;0;3
notório;3;0;0;0
norma;1;0;2;0
mídia;1;0;1;1
méxico;0;0;3;0
midiática;0;0;3;0
merecer;0;0;2;1
macular;1;1;1;0
líder;0;0;1;2
lumen;0;0;3;0
luciano;0;0;0;3
longo;1;0;1;1
lima;0;0;1;2
licitude;1;1;1;0
justo;0;1;2;0
juris;0;0;3;0
jornalista;0;0;1;2
jogo;1;2;0;0
inácio;0;2;0;1
investigativo;1;0;0;2
intinar;2;0;1;0
interrupção;1;0;0;2
instrumento;1;0;2;0
instalar;2;0;1;0
inquisitivo;0;0;2;1
inocente;0;0;3;0
iniciativa;2;0;1;0
indivíduo;0;0;3;0
indiciamento;1;0;0;2
indicado;0;1;0;2
incluir;1;0;1;1
inadmissibilidade;0;0;3;0
imputado;1;1;1;0
iii;0;0;3;0
identificar;0;0;2;1
história;1;0;1;1
gustavo;0;0;3;0
gostar;0;1;1;1
fugir;1;1;1;0
frança;1;0;2;0
franco;0;0;3;0
filigrana;0;2;0;1
fernando;0;1;0;2
favorável;0;1;1;1
facilitar;2;0;0;1
extravagante;0;0;0;3
expressão;1;0;2;0
expressar;0;0;3;0
evidência;3;0;0;0
essência;0;0;3;0
espúrio;3;0;0;0
espírito;1;0;0;2
espontâneo;3;0;0;0
equivocar;0;0;0;3
envolvimento;0;0;1;2
entrar;0;1;0;2
entao;0;0;0;3
enorme;0;1;1;1
enfrentar;1;0;1;1
encher;1;0;1;1
dr;0;0;0;3
documento;1;1;1;0
disposição;0;1;1;1
diligência;2;1;0;0
determinação;1;0;2;0
destino;0;0;1;2
desnecessário;1;1;0;1
desenvolver;2;0;1;0
descrição;0;1;0;2
denotar;2;0;1;0
definição;0;1;2;0
deferimento;1;0;0;2
decretar;2;1;0;0
cópia;0;1;2;0
cuidar;0;0;2;1
costa;1;0;2;0
cooperação;3;0;0;0
contato;0;0;2;1
contar;0;1;1;1
construir;0;1;2;0
consignar;0;0;3;0
consideração;1;0;2;0
consequência;0;0;3;0
confissão;0;0;3;0
conferir;1;0;1;1
concessão;2;0;1;0
compreender;1;0;2;0
complementar;1;0;1;1
colhido;3;0;0;0
cnpj;0;0;0;3
cit;0;0;3;0
certo;0;0;1;2
casa;0;1;0;2
característica;0;0;3;0
campo;1;1;1;0
caixa;0;1;0;2
avisar;0;0;0;3
avaliação;2;0;1;0
autoincriminação;0;0;3;0
atribuir;2;0;0;1
assumir;0;1;2;0
assinatura;1;0;0;2
apto;1;0;2;0
aproximar;0;2;1;0
apropriado;0;1;2;0
aportar;1;1;0;1
aplicativo;2;0;0;1
apanhar;0;0;0;3
amigo;0;0;0;3
alberto;1;0;2;0
aguardar;2;0;0;1
afastado;0;0;3;0
adquirir;0;0;2;1
abusividade;1;0;2;0
